date,Q - HN,Q - ST,Q - TC
1/1/2008,564.0,1080.0,538.0
2/1/2008,549.0,1020.0,525.0
3/1/2008,657.0,1290.0,590.0
4/1/2008,785.0,1400.0,671.0
5/1/2008,851.0,1600.0,720.0
6/1/2008,957.0,1880.0,797.0
7/1/2008,911.0,1300.0,745.0
8/1/2008,849.0,1610.0,723.0
9/1/2008,965.0,1780.0,812.0
10/1/2008,1030.0,1810.0,831.0
11/1/2008,977.0,1580.0,806.0
12/1/2008,913.0,1580.0,760.0
13/1/2008,908.0,1540.0,741.0
14/1/2008,795.0,1190.0,657.0
15/1/2008,721.0,1310.0,618.0
16/1/2008,758.0,1490.0,653.0
17/1/2008,788.0,1480.0,680.0
18/1/2008,893.0,1780.0,737.0
19/1/2008,1160.0,2140.0,935.0
20/1/2008,1310.0,2380.0,1040.0
21/1/2008,1390.0,2400.0,1100.0
22/1/2008,1330.0,2230.0,1070.0
23/1/2008,1240.0,2170.0,1000.0
24/1/2008,1180.0,1980.0,952.0
25/1/2008,1080.0,1860.0,878.0
26/1/2008,1100.0,2040.0,889.0
27/1/2008,1200.0,2200.0,958.0
28/1/2008,1060.0,1750.0,869.0
29/1/2008,779.0,1310.0,669.0
30/1/2008,647.0,1230.0,577.0
31/1/2008,695.0,1440.0,613.0
1/2/2008,847.0,1620.0,705.0
2/2/2008,1010.0,1900.0,817.0
3/2/2008,1140.0,2200.0,910.0
4/2/2008,1360.0,2550.0,1060.0
5/2/2008,1380.0,2200.0,1080.0
6/2/2008,1140.0,1790.0,916.0
7/2/2008,982.0,1550.0,797.0
8/2/2008,886.0,1290.0,730.0
9/2/2008,712.0,1040.0,602.0
10/2/2008,636.0,919.0,543.0
11/2/2008,549.0,777.0,489.0
12/2/2008,407.0,730.0,437.0
13/2/2008,429.0,887.0,445.0
14/2/2008,538.0,974.0,493.0
15/2/2008,596.0,990.0,524.0
16/2/2008,664.0,1050.0,564.0
17/2/2008,701.0,1060.0,581.0
18/2/2008,663.0,937.0,567.0
19/2/2008,681.0,1190.0,574.0
20/2/2008,822.0,1500.0,683.0
21/2/2008,940.0,1620.0,762.0
22/2/2008,890.0,1480.0,730.0
23/2/2008,789.0,1370.0,658.0
24/2/2008,726.0,1270.0,609.0
25/2/2008,667.0,1070.0,563.0
26/2/2008,673.0,1240.0,568.0
27/2/2008,800.0,1660.0,648.0
28/2/2008,1150.0,2320.0,902.0
29/2/2008,1340.0,2420.0,1060.0
30/2/2008,0.0,0.0,0.0
31/2/2008,0.0,0.0,0.0
1/3/2008,1140.0,1890.0,932.0
2/3/2008,923.0,1550.0,763.0
3/3/2008,934.0,1690.0,755.0
4/3/2008,1030.0,1880.0,826.0
5/3/2008,1110.0,2000.0,891.0
6/3/2008,1070.0,1740.0,859.0
7/3/2008,917.0,1440.0,741.0
8/3/2008,817.0,1300.0,669.0
9/3/2008,707.0,1060.0,589.0
10/3/2008,551.0,805.0,496.0
11/3/2008,530.0,1000.0,479.0
12/3/2008,687.0,1220.0,565.0
13/3/2008,785.0,1340.0,636.0
14/3/2008,813.0,1390.0,664.0
15/3/2008,888.0,1480.0,717.0
16/3/2008,976.0,1700.0,790.0
17/3/2008,1060.0,1770.0,873.0
18/3/2008,1040.0,1650.0,834.0
19/3/2008,954.0,1380.0,751.0
20/3/2008,841.0,1380.0,685.0
21/3/2008,865.0,1470.0,693.0
22/3/2008,838.0,1450.0,677.0
23/3/2008,755.0,1380.0,633.0
24/3/2008,695.0,1280.0,591.0
25/3/2008,755.0,1320.0,613.0
26/3/2008,777.0,1330.0,633.0
27/3/2008,780.0,1360.0,635.0
28/3/2008,780.0,1230.0,638.0
29/3/2008,728.0,1120.0,606.0
30/3/2008,720.0,1100.0,589.0
31/3/2008,674.0,919.0,576.0
1/4/2008,664.0,1090.0,565.0
2/4/2008,718.0,1170.0,604.0
3/4/2008,760.0,1210.0,628.0
4/4/2008,788.0,1420.0,651.0
5/4/2008,862.0,1570.0,703.0
6/4/2008,881.0,1550.0,720.0
7/4/2008,815.0,1300.0,663.0
8/4/2008,785.0,1430.0,640.0
9/4/2008,894.0,1570.0,717.0
10/4/2008,933.0,1570.0,742.0
11/4/2008,935.0,1550.0,751.0
12/4/2008,918.0,1390.0,743.0
13/4/2008,879.0,1250.0,716.0
14/4/2008,819.0,1020.0,650.0
15/4/2008,844.0,1430.0,698.0
16/4/2008,961.0,1480.0,775.0
17/4/2008,880.0,1440.0,713.0
18/4/2008,833.0,1430.0,682.0
19/4/2008,823.0,1520.0,675.0
20/4/2008,821.0,1460.0,682.0
21/4/2008,788.0,1240.0,626.0
22/4/2008,825.0,1480.0,666.0
23/4/2008,875.0,1530.0,708.0
24/4/2008,851.0,1430.0,680.0
25/4/2008,867.0,1550.0,702.0
26/4/2008,973.0,1720.0,785.0
27/4/2008,1040.0,1780.0,829.0
28/4/2008,921.0,1350.0,735.0
29/4/2008,879.0,1600.0,729.0
30/4/2008,988.0,1680.0,807.0
31/4/2008,0.0,0.0,0.0
1/5/2008,918.0,1390.0,746.0
2/5/2008,766.0,1140.0,643.0
3/5/2008,738.0,1330.0,606.0
4/5/2008,810.0,1500.0,668.0
5/5/2008,863.0,1710.0,701.0
6/5/2008,1660.0,2870.0,1070.0
7/5/2008,2030.0,3270.0,1320.0
8/5/2008,2200.0,3600.0,1450.0
9/5/2008,2200.0,3650.0,1530.0
10/5/2008,2130.0,3540.0,1490.0
11/5/2008,2160.0,3540.0,1490.0
12/5/2008,2100.0,3330.0,1450.0
13/5/2008,2030.0,3300.0,1400.0
14/5/2008,1980.0,3230.0,1380.0
15/5/2008,1800.0,2820.0,1280.0
16/5/2008,1500.0,2570.0,1110.0
17/5/2008,1410.0,2450.0,1050.0
18/5/2008,1370.0,2390.0,1030.0
19/5/2008,1410.0,2340.0,1050.0
20/5/2008,1570.0,2830.0,1140.0
21/5/2008,1910.0,3320.0,1350.0
22/5/2008,2070.0,3440.0,1430.0
23/5/2008,1980.0,3090.0,1390.0
24/5/2008,1710.0,2700.0,1240.0
25/5/2008,1540.0,2370.0,1120.0
26/5/2008,1290.0,1980.0,977.0
27/5/2008,1380.0,2400.0,1010.0
28/5/2008,1580.0,2610.0,1110.0
29/5/2008,1630.0,2710.0,1130.0
30/5/2008,1690.0,2850.0,1160.0
31/5/2008,1730.0,2830.0,1170.0
1/6/2008,1570.0,2510.0,1100.0
2/6/2008,1370.0,2190.0,996.0
3/6/2008,1420.0,2530.0,1040.0
4/6/2008,1990.0,3370.0,1320.0
5/6/2008,2310.0,3390.0,1430.0
6/6/2008,2170.0,3110.0,1380.0
7/6/2008,2090.0,2970.0,1320.0
8/6/2008,2030.0,2970.0,1300.0
9/6/2008,1980.0,2890.0,1280.0
10/6/2008,2160.0,3480.0,1370.0
11/6/2008,2360.0,3570.0,1470.0
12/6/2008,2310.0,3600.0,1450.0
13/6/2008,2420.0,3840.0,1490.0
14/6/2008,2650.0,4200.0,1610.0
15/6/2008,3110.0,4720.0,1820.0
16/6/2008,3160.0,4550.0,1840.0
17/6/2008,3010.0,4390.0,1790.0
18/6/2008,3030.0,4590.0,1780.0
19/6/2008,3800.0,5680.0,2050.0
20/6/2008,5040.0,6630.0,2410.0
21/6/2008,4960.0,6750.0,2510.0
22/6/2008,4760.0,6620.0,2480.0
23/6/2008,3990.0,6020.0,2300.0
24/6/2008,3390.0,5380.0,2080.0
25/6/2008,3130.0,5200.0,1960.0
26/6/2008,3020.0,5000.0,1910.0
27/6/2008,2900.0,4820.0,1830.0
28/6/2008,3310.0,5350.0,1910.0
29/6/2008,4300.0,6260.0,2200.0
30/6/2008,4350.0,6190.0,2290.0
31/6/2008,0.0,0.0,0.0
1/7/2008,4040.0,5900.0,2200.0
2/7/2008,4030.0,6080.0,2190.0
3/7/2008,4540.0,6440.0,2340.0
4/7/2008,4400.0,6250.0,2300.0
5/7/2008,5010.0,7180.0,2490.0
6/7/2008,6010.0,8080.0,2820.0
7/7/2008,7350.0,9340.0,3260.0
8/7/2008,8450.0,10200.0,3630.0
9/7/2008,8160.0,9890.0,3720.0
10/7/2008,7000.0,8640.0,3470.0
11/7/2008,5850.0,7660.0,3080.0
12/7/2008,5510.0,7390.0,2910.0
13/7/2008,5480.0,7370.0,2890.0
14/7/2008,5460.0,7350.0,2860.0
15/7/2008,5450.0,7370.0,2840.0
16/7/2008,5450.0,7440.0,2820.0
17/7/2008,5750.0,7920.0,2960.0
18/7/2008,6550.0,9110.0,3340.0
19/7/2008,7140.0,9960.0,3710.0
20/7/2008,7150.0,10100.0,3760.0
21/7/2008,7070.0,10100.0,3740.0
22/7/2008,7010.0,10000.0,3710.0
23/7/2008,6520.0,9230.0,3490.0
24/7/2008,5890.0,8540.0,3180.0
25/7/2008,6530.0,9460.0,3440.0
26/7/2008,8070.0,11500.0,4360.0
27/7/2008,8890.0,12200.0,4860.0
28/7/2008,8630.0,11200.0,4690.0
29/7/2008,7610.0,9860.0,4120.0
30/7/2008,6980.0,9320.0,3780.0
31/7/2008,6740.0,9050.0,3630.0
1/8/2008,6020.0,7990.0,3270.0
2/8/2008,5250.0,7230.0,2850.0
3/8/2008,4890.0,6820.0,2640.0
4/8/2008,4660.0,6600.0,2490.0
5/8/2008,4650.0,6870.0,2520.0
6/8/2008,4840.0,7120.0,2610.0
7/8/2008,5270.0,7910.0,2870.0
8/8/2008,5870.0,8720.0,3200.0
9/8/2008,7490.0,11400.0,4210.0
10/8/2008,9710.0,13700.0,5480.0
11/8/2008,10600.0,14400.0,6030.0
12/8/2008,10200.0,13800.0,5860.0
13/8/2008,9560.0,12900.0,5310.0
14/8/2008,8480.0,11800.0,4690.0
15/8/2008,8070.0,11400.0,4410.0
16/8/2008,7870.0,11000.0,4240.0
17/8/2008,7010.0,9690.0,3830.0
18/8/2008,5880.0,8080.0,3280.0
19/8/2008,4870.0,6900.0,2750.0
20/8/2008,4240.0,6180.0,2400.0
21/8/2008,3940.0,5820.0,2220.0
22/8/2008,3750.0,5550.0,2090.0
23/8/2008,3630.0,5400.0,2020.0
24/8/2008,3510.0,5210.0,1960.0
25/8/2008,3350.0,4990.0,1910.0
26/8/2008,3310.0,5010.0,1940.0
27/8/2008,3580.0,5580.0,2070.0
28/8/2008,4070.0,6250.0,2320.0
29/8/2008,4470.0,6800.0,2540.0
30/8/2008,4730.0,7090.0,2750.0
31/8/2008,4460.0,6620.0,2610.0
1/9/2008,4710.0,7260.0,2700.0
2/9/2008,5070.0,7410.0,2950.0
3/9/2008,4690.0,6620.0,2750.0
4/9/2008,4580.0,6690.0,2650.0
5/9/2008,4940.0,7290.0,2840.0
6/9/2008,5380.0,7580.0,3050.0
7/9/2008,5130.0,7380.0,2950.0
8/9/2008,4640.0,6810.0,2720.0
9/9/2008,4340.0,6620.0,2570.0
10/9/2008,4480.0,7000.0,2640.0
11/9/2008,4540.0,6960.0,2670.0
12/9/2008,4520.0,6850.0,2650.0
13/9/2008,4060.0,5910.0,2400.0
14/9/2008,3470.0,5360.0,2100.0
15/9/2008,3220.0,5060.0,1970.0
16/9/2008,3010.0,4780.0,1860.0
17/9/2008,2920.0,4720.0,1800.0
18/9/2008,2840.0,4600.0,1760.0
19/9/2008,2770.0,4470.0,1720.0
20/9/2008,2730.0,4390.0,1690.0
21/9/2008,2710.0,4300.0,1680.0
22/9/2008,2620.0,3980.0,1620.0
23/9/2008,2560.0,4110.0,1600.0
24/9/2008,2680.0,4260.0,1670.0
25/9/2008,2780.0,4410.0,1700.0
26/9/2008,3440.0,6020.0,2060.0
27/9/2008,5090.0,8570.0,2790.0
28/9/2008,6580.0,9900.0,3430.0
29/9/2008,6260.0,9010.0,3360.0
30/9/2008,5180.0,7430.0,2960.0
31/9/2008,0.0,0.0,0.0
1/10/2008,4160.0,6310.0,2460.0
2/10/2008,3810.0,5780.0,2250.0
3/10/2008,3610.0,5460.0,2110.0
4/10/2008,3460.0,5160.0,2020.0
5/10/2008,3400.0,5160.0,1980.0
6/10/2008,3660.0,5830.0,2150.0
7/10/2008,4100.0,6200.0,2380.0
8/10/2008,3820.0,5560.0,2250.0
9/10/2008,3330.0,5070.0,2010.0
10/10/2008,3070.0,4860.0,1890.0
11/10/2008,2980.0,4710.0,1820.0
12/10/2008,2890.0,4580.0,1780.0
13/10/2008,2640.0,3950.0,1620.0
14/10/2008,2280.0,3700.0,1460.0
15/10/2008,2210.0,3550.0,1400.0
16/10/2008,2210.0,3590.0,1390.0
17/10/2008,2250.0,3590.0,1430.0
18/10/2008,2230.0,3510.0,1410.0
19/10/2008,2180.0,3260.0,1370.0
20/10/2008,2010.0,3000.0,1270.0
21/10/2008,1950.0,2990.0,1250.0
22/10/2008,1930.0,2960.0,1240.0
23/10/2008,1880.0,3100.0,1220.0
24/10/2008,2050.0,3540.0,1290.0
25/10/2008,2720.0,4730.0,1610.0
26/10/2008,2800.0,4600.0,1720.0
27/10/2008,2400.0,4220.0,1590.0
28/10/2008,2420.0,4430.0,1580.0
29/10/2008,2690.0,4700.0,1680.0
30/10/2008,2870.0,4760.0,1740.0
31/10/2008,3220.0,5260.0,1880.0
1/11/2008,4770.0,7620.0,2660.0
2/11/2008,5240.0,7600.0,2900.0
3/11/2008,5510.0,8280.0,3010.0
4/11/2008,8180.0,12500.0,4040.0
5/11/2008,9590.0,13900.0,4780.0
6/11/2008,8640.0,11800.0,4530.0
7/11/2008,7260.0,9990.0,4020.0
8/11/2008,7150.0,10100.0,3980.0
9/11/2008,6760.0,9340.0,3830.0
10/11/2008,5580.0,8020.0,3380.0
11/11/2008,4840.0,7190.0,3020.0
12/11/2008,4320.0,6640.0,2720.0
13/11/2008,3970.0,6090.0,2510.0
14/11/2008,3640.0,5670.0,2310.0
15/11/2008,3390.0,5280.0,2160.0
16/11/2008,3260.0,5160.0,2080.0
17/11/2008,3220.0,5080.0,2060.0
18/11/2008,3090.0,4850.0,1990.0
19/11/2008,2850.0,4430.0,1860.0
20/11/2008,2520.0,3990.0,1670.0
21/11/2008,2370.0,3940.0,1580.0
22/11/2008,2310.0,3820.0,1560.0
23/11/2008,2110.0,3570.0,1460.0
24/11/2008,2050.0,3600.0,1420.0
25/11/2008,2120.0,3740.0,1450.0
26/11/2008,2180.0,3570.0,1460.0
27/11/2008,1970.0,3050.0,1340.0
28/11/2008,1720.0,2770.0,1240.0
29/11/2008,1580.0,2700.0,1160.0
30/11/2008,1590.0,2750.0,1180.0
31/11/2008,0.0,0.0,0.0
1/12/2008,1590.0,2790.0,1180.0
2/12/2008,1630.0,2830.0,1190.0
3/12/2008,1690.0,2910.0,1230.0
4/12/2008,1690.0,2950.0,1230.0
5/12/2008,1670.0,2870.0,1200.0
6/12/2008,1580.0,2780.0,1160.0
7/12/2008,1570.0,2740.0,1150.0
8/12/2008,1350.0,2350.0,1030.0
9/12/2008,1210.0,2320.0,982.0
10/12/2008,1250.0,2390.0,1000.0
11/12/2008,1350.0,2470.0,1040.0
12/12/2008,1420.0,2370.0,1070.0
13/12/2008,1360.0,2230.0,1030.0
14/12/2008,1300.0,2140.0,1010.0
15/12/2008,1240.0,1990.0,965.0
16/12/2008,1260.0,1930.0,938.0
17/12/2008,1180.0,1920.0,912.0
18/12/2008,1060.0,1840.0,849.0
19/12/2008,987.0,1870.0,826.0
20/12/2008,953.0,1830.0,809.0
21/12/2008,899.0,1710.0,767.0
22/12/2008,817.0,1520.0,692.0
23/12/2008,849.0,1600.0,720.0
24/12/2008,934.0,1700.0,786.0
25/12/2008,1040.0,1910.0,852.0
26/12/2008,1070.0,1820.0,857.0
27/12/2008,1030.0,1780.0,830.0
28/12/2008,1090.0,1830.0,869.0
29/12/2008,1070.0,1790.0,853.0
30/12/2008,1040.0,1800.0,842.0
31/12/2008,997.0,1770.0,826.0
1/1/2009,1050.0,1810.0,845.0
2/1/2009,1020.0,1710.0,803.0
3/1/2009,1000.0,1760.0,786.0
4/1/2009,1010.0,1760.0,812.0
5/1/2009,995.0,1710.0,767.0
6/1/2009,957.0,1700.0,720.0
7/1/2009,1000.0,1860.0,800.0
8/1/2009,1050.0,1970.0,851.0
9/1/2009,1050.0,1960.0,851.0
10/1/2009,1040.0,1750.0,855.0
11/1/2009,1030.0,1590.0,798.0
12/1/2009,1000.0,1520.0,779.0
13/1/2009,1000.0,1620.0,768.0
14/1/2009,1020.0,1670.0,795.0
15/1/2009,978.0,1610.0,756.0
16/1/2009,1010.0,1660.0,742.0
17/1/2009,1010.0,1750.0,743.0
18/1/2009,1090.0,1840.0,800.0
19/1/2009,1210.0,2240.0,883.0
20/1/2009,1340.0,2460.0,981.0
21/1/2009,1350.0,2380.0,1000.0
22/1/2009,1280.0,2210.0,944.0
23/1/2009,1300.0,2370.0,953.0
24/1/2009,1320.0,2350.0,967.0
25/1/2009,1260.0,2140.0,936.0
26/1/2009,1190.0,1920.0,873.0
27/1/2009,1140.0,1880.0,839.0
28/1/2009,1100.0,1730.0,789.0
29/1/2009,1070.0,1670.0,771.0
30/1/2009,962.0,1440.0,681.0
31/1/2009,809.0,1110.0,558.0
1/2/2009,701.0,1040.0,484.0
2/2/2009,928.0,1780.0,637.0
3/2/2009,1230.0,2310.0,874.0
4/2/2009,1340.0,2430.0,964.0
5/2/2009,1420.0,2600.0,1020.0
6/2/2009,1510.0,2720.0,1090.0
7/2/2009,1480.0,2460.0,1070.0
8/2/2009,1390.0,2290.0,1000.0
9/2/2009,1360.0,2390.0,970.0
10/2/2009,1490.0,2680.0,1070.0
11/2/2009,1510.0,2670.0,1100.0
12/2/2009,1300.0,2040.0,938.0
13/2/2009,1040.0,1540.0,737.0
14/2/2009,911.0,1440.0,623.0
15/2/2009,869.0,1350.0,588.0
16/2/2009,808.0,1170.0,544.0
17/2/2009,870.0,1360.0,593.0
18/2/2009,1020.0,1550.0,707.0
19/2/2009,1200.0,2030.0,843.0
20/2/2009,1390.0,2410.0,998.0
21/2/2009,1360.0,2130.0,976.0
22/2/2009,1280.0,1970.0,904.0
23/2/2009,1180.0,1610.0,834.0
24/2/2009,1050.0,1500.0,731.0
25/2/2009,993.0,1440.0,683.0
26/2/2009,987.0,1440.0,684.0
27/2/2009,962.0,1470.0,662.0
28/2/2009,990.0,1540.0,679.0
29/2/2009,0.0,0.0,0.0
30/2/2009,0.0,0.0,0.0
31/2/2009,0.0,0.0,0.0
1/3/2009,973.0,1460.0,671.0
2/3/2009,900.0,1290.0,599.0
3/3/2009,904.0,1310.0,593.0
4/3/2009,964.0,1330.0,664.0
5/3/2009,983.0,1300.0,679.0
6/3/2009,958.0,1290.0,668.0
7/3/2009,938.0,1180.0,646.0
8/3/2009,922.0,1050.0,632.0
9/3/2009,858.0,899.0,580.0
10/3/2009,852.0,1120.0,552.0
11/3/2009,915.0,1370.0,623.0
12/3/2009,931.0,1380.0,650.0
13/3/2009,894.0,1380.0,615.0
14/3/2009,894.0,1360.0,610.0
15/3/2009,822.0,1070.0,548.0
16/3/2009,715.0,885.0,487.0
17/3/2009,798.0,1050.0,512.0
18/3/2009,865.0,1220.0,587.0
19/3/2009,937.0,1420.0,644.0
20/3/2009,963.0,1470.0,675.0
21/3/2009,1010.0,1590.0,713.0
22/3/2009,1030.0,1590.0,731.0
23/3/2009,947.0,1340.0,667.0
24/3/2009,944.0,1480.0,648.0
25/3/2009,993.0,1590.0,695.0
26/3/2009,998.0,1550.0,695.0
27/3/2009,1020.0,1630.0,698.0
28/3/2009,1020.0,1620.0,703.0
29/3/2009,1010.0,1550.0,693.0
30/3/2009,943.0,1340.0,633.0
31/3/2009,988.0,1410.0,653.0
1/4/2009,998.0,1320.0,656.0
2/4/2009,976.0,1330.0,662.0
3/4/2009,1080.0,1460.0,741.0
4/4/2009,1100.0,1530.0,788.0
5/4/2009,1080.0,1470.0,779.0
6/4/2009,1030.0,1500.0,709.0
7/4/2009,1080.0,1740.0,767.0
8/4/2009,1130.0,1820.0,800.0
9/4/2009,1090.0,1700.0,757.0
10/4/2009,1060.0,1760.0,743.0
11/4/2009,1110.0,1750.0,779.0
12/4/2009,1110.0,1690.0,788.0
13/4/2009,1080.0,1540.0,738.0
14/4/2009,1170.0,1980.0,814.0
15/4/2009,1300.0,2170.0,925.0
16/4/2009,1300.0,2040.0,916.0
17/4/2009,1250.0,1980.0,885.0
18/4/2009,1210.0,1920.0,866.0
19/4/2009,1190.0,1890.0,855.0
20/4/2009,1170.0,1860.0,832.0
21/4/2009,1160.0,1920.0,807.0
22/4/2009,1170.0,1950.0,814.0
23/4/2009,1110.0,1870.0,785.0
24/4/2009,1090.0,1780.0,748.0
25/4/2009,1120.0,1810.0,766.0
26/4/2009,1100.0,1710.0,757.0
27/4/2009,1030.0,1460.0,693.0
28/4/2009,1040.0,1430.0,695.0
29/4/2009,1130.0,1560.0,767.0
30/4/2009,1210.0,1590.0,801.0
31/4/2009,0.0,0.0,0.0
1/5/2009,1190.0,1580.0,815.0
2/5/2009,1190.0,1690.0,843.0
3/5/2009,1130.0,1590.0,788.0
4/5/2009,1060.0,1530.0,724.0
5/5/2009,1180.0,2050.0,797.0
6/5/2009,1440.0,2640.0,976.0
7/5/2009,1740.0,3120.0,1120.0
8/5/2009,2090.0,3370.0,1300.0
9/5/2009,2320.0,3710.0,1440.0
10/5/2009,2610.0,4280.0,1640.0
11/5/2009,2270.0,3610.0,1600.0
12/5/2009,1860.0,3370.0,1420.0
13/5/2009,2160.0,4030.0,1490.0
14/5/2009,2720.0,4320.0,1690.0
15/5/2009,2490.0,3890.0,1570.0
16/5/2009,2740.0,4940.0,1710.0
17/5/2009,3980.0,6370.0,2260.0
18/5/2009,4210.0,6510.0,2440.0
19/5/2009,4050.0,6310.0,2430.0
20/5/2009,3570.0,5630.0,2280.0
21/5/2009,3100.0,5130.0,2050.0
22/5/2009,2850.0,4790.0,1880.0
23/5/2009,2710.0,4680.0,1780.0
24/5/2009,2650.0,4530.0,1730.0
25/5/2009,2650.0,4630.0,1720.0
26/5/2009,2600.0,4230.0,1710.0
27/5/2009,2380.0,3820.0,1550.0
28/5/2009,2390.0,4050.0,1540.0
29/5/2009,2700.0,4660.0,1700.0
30/5/2009,3390.0,5780.0,2000.0
31/5/2009,3750.0,5960.0,2210.0
1/6/2009,3260.0,5290.0,2050.0
2/6/2009,2890.0,4620.0,1810.0
3/6/2009,2800.0,4750.0,1690.0
4/6/2009,3290.0,5680.0,1980.0
5/6/2009,3600.0,5810.0,2120.0
6/6/2009,3490.0,5490.0,2070.0
7/6/2009,3250.0,5140.0,1960.0
8/6/2009,3080.0,4880.0,1860.0
9/6/2009,2840.0,4480.0,1740.0
10/6/2009,2550.0,4100.0,1600.0
11/6/2009,2420.0,3980.0,1530.0
12/6/2009,2270.0,3520.0,1450.0
13/6/2009,2170.0,3390.0,1370.0
14/6/2009,2080.0,3100.0,1280.0
15/6/2009,1900.0,2870.0,1160.0
16/6/2009,2120.0,3380.0,1250.0
17/6/2009,2380.0,3960.0,1410.0
18/6/2009,2730.0,4380.0,1580.0
19/6/2009,2790.0,4170.0,1580.0
20/6/2009,2620.0,4020.0,1520.0
21/6/2009,2440.0,3440.0,1410.0
22/6/2009,2180.0,3150.0,1280.0
23/6/2009,2150.0,3490.0,1310.0
24/6/2009,2370.0,3760.0,1430.0
25/6/2009,2480.0,3720.0,1450.0
26/6/2009,2460.0,3620.0,1440.0
27/6/2009,2440.0,3790.0,1440.0
28/6/2009,2600.0,4040.0,1520.0
29/6/2009,2680.0,4280.0,1560.0
30/6/2009,2850.0,4420.0,1620.0
31/6/2009,0.0,0.0,0.0
1/7/2009,2710.0,4050.0,1540.0
2/7/2009,2740.0,4710.0,1570.0
3/7/2009,3360.0,5360.0,1870.0
4/7/2009,3420.0,5370.0,1880.0
5/7/2009,4170.0,7230.0,2210.0
6/7/2009,6880.0,10900.0,3300.0
7/7/2009,8140.0,11500.0,4030.0
8/7/2009,8060.0,10900.0,4200.0
9/7/2009,7770.0,10400.0,4150.0
10/7/2009,7430.0,10100.0,4050.0
11/7/2009,7220.0,9670.0,3910.0
12/7/2009,6620.0,8890.0,3690.0
13/7/2009,6200.0,8560.0,3510.0
14/7/2009,6190.0,8690.0,3510.0
15/7/2009,6230.0,8690.0,3520.0
16/7/2009,5960.0,8340.0,3390.0
17/7/2009,5730.0,8110.0,3290.0
18/7/2009,5630.0,8100.0,3240.0
19/7/2009,5590.0,8060.0,3240.0
20/7/2009,5490.0,7920.0,3180.0
21/7/2009,5540.0,8040.0,3230.0
22/7/2009,5290.0,7510.0,3090.0
23/7/2009,4740.0,7020.0,2830.0
24/7/2009,4250.0,6310.0,2540.0
25/7/2009,3810.0,5920.0,2270.0
26/7/2009,3650.0,5770.0,2160.0
27/7/2009,3580.0,5860.0,2120.0
28/7/2009,3570.0,5770.0,2110.0
29/7/2009,3750.0,6520.0,2150.0
30/7/2009,4330.0,7170.0,2360.0
31/7/2009,5060.0,7980.0,2680.0
1/8/2009,5630.0,8250.0,2980.0
2/8/2009,5750.0,8290.0,3100.0
3/8/2009,5730.0,8160.0,3140.0
4/8/2009,5570.0,7990.0,3090.0
5/8/2009,5290.0,7710.0,3000.0
6/8/2009,5130.0,7660.0,2920.0
7/8/2009,5190.0,7820.0,2950.0
8/8/2009,5340.0,7890.0,3010.0
9/8/2009,4820.0,7010.0,2780.0
10/8/2009,3830.0,5920.0,2320.0
11/8/2009,3220.0,5350.0,1990.0
12/8/2009,2980.0,5070.0,1810.0
13/8/2009,2900.0,4980.0,1740.0
14/8/2009,2900.0,4850.0,1710.0
15/8/2009,2800.0,4610.0,1670.0
16/8/2009,2820.0,4710.0,1660.0
17/8/2009,3100.0,5170.0,1790.0
18/8/2009,3430.0,5680.0,1980.0
19/8/2009,3560.0,5840.0,2070.0
20/8/2009,3430.0,5590.0,2060.0
21/8/2009,3180.0,5290.0,1920.0
22/8/2009,3020.0,5060.0,1840.0
23/8/2009,2980.0,5200.0,1820.0
24/8/2009,2940.0,4920.0,1780.0
25/8/2009,2840.0,4880.0,1720.0
26/8/2009,2800.0,4830.0,1700.0
27/8/2009,2740.0,4760.0,1680.0
28/8/2009,2780.0,4880.0,1690.0
29/8/2009,2870.0,5000.0,1750.0
30/8/2009,2870.0,4840.0,1740.0
31/8/2009,2860.0,4840.0,1720.0
1/9/2009,2820.0,4670.0,1700.0
2/9/2009,2740.0,4390.0,1650.0
3/9/2009,2450.0,3850.0,1520.0
4/9/2009,2250.0,3710.0,1440.0
5/9/2009,2210.0,3750.0,1440.0
6/9/2009,2260.0,3840.0,1450.0
7/9/2009,2280.0,3770.0,1450.0
8/9/2009,2270.0,3880.0,1440.0
9/9/2009,2230.0,3600.0,1410.0
10/9/2009,2090.0,3310.0,1340.0
11/9/2009,1990.0,3280.0,1310.0
12/9/2009,2130.0,3310.0,1350.0
13/9/2009,2180.0,3330.0,1380.0
14/9/2009,2170.0,3460.0,1390.0
15/9/2009,2330.0,3840.0,1460.0
16/9/2009,2400.0,3660.0,1510.0
17/9/2009,2260.0,3450.0,1420.0
18/9/2009,2180.0,3450.0,1400.0
19/9/2009,2240.0,3720.0,1430.0
20/9/2009,2230.0,3660.0,1440.0
21/9/2009,2220.0,3580.0,1400.0
22/9/2009,2200.0,4110.0,1460.0
23/9/2009,2300.0,3810.0,1530.0
24/9/2009,2220.0,3350.0,1410.0
25/9/2009,2070.0,2970.0,1330.0
26/9/2009,1990.0,2730.0,1260.0
27/9/2009,1890.0,2960.0,1250.0
28/9/2009,1990.0,3160.0,1310.0
29/9/2009,2040.0,3300.0,1330.0
30/9/2009,2170.0,3410.0,1390.0
31/9/2009,0.0,0.0,0.0
1/10/2009,2040.0,2890.0,1310.0
2/10/2009,1760.0,2590.0,1190.0
3/10/2009,1660.0,2650.0,1140.0
4/10/2009,1650.0,2520.0,1140.0
5/10/2009,1510.0,2220.0,1030.0
