wind,max_temp,min_temp,solar_r,humidity,discharge,rain,water_level
1.0833,24.6333,24.6333,18.3103,0.8433,98.7667,3.4333,516.01
1.1667,24.7667,24.7667,17.3857,0.8533,88.8333,3.5,515.9367
1.1667,24.8333,24.8333,18.0943,0.8433,74.8,2.1667,515.8333
1.0833,24.4667,24.4667,18.441,0.8567,64.1333,2.4333,515.76
1.0833,24.2333,24.2333,18.635,0.8567,71.3333,3.2667,515.8167
1.1667,24.5,24.5,19.3397,0.8467,96.6667,3.7667,515.9867
1.3333,24.9333,24.9333,20.4937,0.8233,113.0,3.5,516.0933
1.4167,25.1,25.1,19.321,0.82,109.5667,11.5333,516.0667
1.5,25.0333,25.0333,19.011,0.8233,88.7667,9.4,515.9367
1.5,25.1,25.1,16.7763,0.8367,68.9667,9.4,515.8
1.25,24.9667,24.9667,17.525,0.84,61.3,0.4667,515.7367
1.0,24.9,24.9,17.5183,0.8467,54.9333,7.6,515.6767
1.1667,24.8667,24.8667,19.8263,0.8367,54.9333,7.6333,515.6767
1.5833,25.0667,25.0667,20.7727,0.8267,54.7667,9.2,515.6733
1.9167,25.0333,25.0333,21.4193,0.82,55.3333,4.9,515.68
1.8333,24.9333,24.9333,19.6973,0.8333,52.2667,4.8667,515.65
1.8333,25.1667,25.1667,18.7817,0.8333,54.1,3.3333,515.6667
1.9167,25.4333,25.4333,19.676,0.8333,60.9,2.5333,515.7267
1.9167,25.5,25.5,19.967,0.83,65.6,4.0,515.77
1.8333,24.9333,24.9333,18.7057,0.8467,74.6333,10.6333,515.84
1.5833,24.9667,24.9667,16.894,0.8533,71.5333,8.2333,515.8133
1.4167,24.8667,24.8667,16.2837,0.8567,76.2667,7.3,515.85
1.25,25.1667,25.1667,16.5267,0.8533,87.0,0.9333,515.9133
1.25,24.9667,24.9667,15.772,0.8567,100.5667,2.7667,516.0133
1.3333,24.7333,24.7333,13.0693,0.87,100.1,2.2333,516.0133
1.4167,24.3,24.3,11.0183,0.8867,82.9,3.4667,515.9033
1.4167,23.6,23.6,10.0173,0.9067,73.3667,15.9667,515.8367
1.3333,23.2,23.2,9.8153,0.9233,84.6,19.6667,515.91
1.0833,23.0,23.0,9.6137,0.9233,106.8,22.4,516.0533
0.9167,23.1,23.1,9.6113,0.92,126.6667,11.6,516.18
1.0833,23.4667,23.4667,9.659,0.9033,123.3333,7.9667,516.16
1.4167,23.7,23.7,10.551,0.9,110.2,7.4,516.0833
1.4167,23.9667,23.9667,11.0457,0.8933,97.6333,3.7667,516.01
1.0833,24.2333,24.2333,14.0713,0.8833,91.3,3.7667,515.9667
0.6667,24.8667,24.8667,16.5493,0.8667,84.6333,0.1,515.92
0.5833,25.6,25.6,19.3243,0.8367,76.6,0.1,515.8633
0.8333,26.1,26.1,18.8727,0.8233,71.6,0.0333,515.8267
1.1667,26.0667,26.0667,18.421,0.8167,69.8,1.3,515.81
1.3333,25.4333,25.4333,17.3757,0.8333,109.7333,23.1667,516.0267
1.1667,24.7333,24.7333,15.4893,0.86,128.4,23.2667,516.1467
1.0,24.1667,24.1667,13.7027,0.8933,135.0,25.8,516.1967
1.0,24.2667,24.2667,12.313,0.8933,96.4333,6.6,515.99
0.8333,24.0667,24.0667,11.717,0.9033,79.9,11.0,515.8867
0.6667,24.0333,24.0333,12.507,0.8867,86.2333,8.5667,515.9267
0.6667,24.0333,24.0333,15.574,0.8633,89.8,6.7,515.9533
0.8333,24.4,24.4,18.3937,0.8267,88.3667,2.2,515.94
0.9167,24.7333,24.7333,17.65,0.82,73.2,0.8,515.8333
0.8333,25.1333,25.1333,17.797,0.83,64.1333,0.2,515.76
1.0833,25.3,25.3,18.0433,0.8333,60.7,0.2,515.73
1.4167,25.3667,25.3667,20.616,0.8167,58.3667,0.3333,515.7067
1.4167,25.0,25.0,20.6653,0.8133,62.1,0.1333,515.74
1.0833,24.5333,24.5333,20.7647,0.8233,70.6333,0.1667,515.81
1.0833,24.3667,24.3667,19.3297,0.8333,79.6667,0.1,515.8867
1.4167,24.2667,24.2667,17.8457,0.84,80.4667,0.1,515.8933
1.5,24.5667,24.5667,17.1537,0.83,74.8667,0.0667,515.85
1.25,24.7667,24.7667,16.1643,0.8333,69.8,0.0,515.81
1.1667,25.0333,25.0333,14.779,0.8267,66.6333,0.0,515.7833
1.3333,25.0667,25.0667,14.7317,0.83,64.3333,1.2,515.7633
1.25,25.0333,25.0333,15.7243,0.8333,62.0667,1.5,515.7433
1.0,25.3,25.3,19.1473,0.8267,59.9,1.9,515.7233
0.8333,25.3,25.3,21.0847,0.8233,57.4,1.0667,515.7
0.9167,25.2,25.2,23.2213,0.8167,54.9333,2.3667,515.6767
1.3333,24.8333,24.8333,23.8723,0.8167,53.2,1.9667,515.66
1.6667,25.0,25.0,23.928,0.8067,51.2,1.6,515.64
1.9167,25.1,25.1,23.487,0.8,49.8667,2.0667,515.6267
1.8333,24.9667,24.9667,20.512,0.8133,49.5333,2.3,515.6233
1.4167,24.6333,24.6333,18.5297,0.83,50.2,2.7333,515.63
1.0833,24.5,24.5,16.695,0.8467,50.8667,1.1667,515.6367
0.9167,24.2333,24.2333,14.508,0.8733,50.8667,1.6333,515.6367
1.0833,24.4,24.4,14.9113,0.8733,52.2,1.2,515.65
1.4167,24.8667,24.8667,17.4577,0.8533,51.8667,0.7333,515.6467
1.5833,25.3667,25.3667,20.8503,0.82,50.8667,0.3333,515.6367
1.5,25.4,25.4,20.2073,0.81,49.8667,0.4,515.6267
1.25,24.7,24.7,15.572,0.8367,50.2,1.0333,515.63
1.0,24.3333,24.3333,13.63,0.86,50.8667,3.7,515.6367
1.0,24.2,24.2,12.5847,0.8733,50.5333,3.7,515.6333
1.5833,24.2,24.2,12.535,0.8733,49.8667,3.3333,515.6267
2.1667,24.1667,24.1667,10.936,0.88,50.5333,1.3,515.6333
2.0,23.4,23.4,9.586,0.91,64.7667,13.0667,515.7433
1.25,22.9,22.9,9.5357,0.92,124.3667,16.1667,516.0867
0.8333,22.8,22.8,9.9367,0.9133,178.9667,17.1333,516.4
1.1667,23.0333,23.0333,9.9363,0.91,239.6667,23.8667,516.6833
1.1667,23.4333,23.4333,9.936,0.9133,276.0,20.8333,516.8133
0.8333,23.4667,23.4667,9.534,0.92,280.0,19.6667,516.8333
0.5,23.4,23.4,9.533,0.91,267.3333,15.4333,516.79
0.5,23.1667,23.1667,10.4383,0.9033,228.3333,19.6667,516.65
0.5833,23.1,23.1,10.8403,0.8933,223.0,20.1333,516.6267
0.6667,23.1667,23.1667,10.9903,0.8933,213.0,9.5667,516.5867
0.75,22.9333,22.9333,10.0827,0.9067,233.0,15.9,516.66
0.75,22.9,22.9,10.8893,0.8967,275.3333,16.4333,516.82
0.5833,23.0333,23.0333,12.3523,0.8933,295.0,13.2,516.9
0.4167,23.3667,23.3667,12.6533,0.8733,297.0,7.3333,516.91
0.4167,23.7333,23.7333,13.6137,0.88,257.0,6.8667,516.76
0.5833,24.2,24.2,14.0693,0.8767,229.0,6.3333,516.6467
0.75,24.9,24.9,17.661,0.8733,189.6667,1.4667,516.4867
0.75,25.1667,25.1667,18.4213,0.86,169.0,0.2333,516.3967
0.6667,25.1,25.1,19.5867,0.84,156.0,0.2333,516.3333
0.5833,24.7667,24.7667,19.6903,0.82,143.3333,0.0333,516.27
0.6667,24.6,24.6,21.263,0.81,131.0,0.0,516.2033
0.8333,24.2333,24.2333,20.9083,0.8133,120.6667,9.6,516.1467
0.8333,23.9667,23.9667,20.554,0.8267,113.3333,22.3333,516.1067
0.6667,23.5,23.5,18.3203,0.84,114.3333,22.3333,516.1133
1.0,23.8333,23.8333,18.8263,0.84,116.6667,12.7333,516.1267
1.5,24.1667,24.1667,19.333,0.8267,116.0,0.0667,516.12
1.8333,24.5333,24.5333,21.363,0.8133,111.3333,0.0667,516.0933
1.6667,24.4667,24.4667,22.326,0.8133,103.7333,0.0667,516.0467
1.5833,24.7,24.7,22.1193,0.82,104.7333,11.8667,516.0533
1.6667,24.3333,24.3333,19.9783,0.8433,120.7333,28.4667,516.14
1.5,24.4667,24.4667,19.9737,0.8433,135.6667,29.0,516.2267
1.25,24.4667,24.4667,19.0517,0.8433,135.6667,18.9333,516.2267
0.9167,24.9333,24.9333,18.9933,0.83,116.2333,2.3333,516.12
0.8333,24.8667,24.8667,18.4767,0.83,108.9,2.9,516.08
0.6667,24.4,24.4,17.5007,0.8467,132.9,5.6667,516.2
0.5833,24.2,24.2,18.051,0.8467,145.0,9.8,516.2667
1.0,24.1,24.1,18.2953,0.84,144.3333,8.7,516.2633
1.5,24.3667,24.3667,19.8623,0.83,122.0,11.6667,516.15
1.5833,24.3667,24.3667,20.4103,0.8333,115.6667,19.6667,516.1167
1.1667,24.3333,24.3333,20.2443,0.84,124.3333,22.4667,516.1633
0.75,24.2,24.2,20.0777,0.83,129.0,14.9333,516.1933
0.75,24.2333,24.2333,19.6563,0.8267,127.6667,2.8,516.1867
0.6667,24.3,24.3,18.776,0.83,114.3333,10.5333,516.11
0.5833,24.1,24.1,16.269,0.85,104.8,16.6,516.0533
0.6667,23.9,23.9,15.8457,0.8633,132.1333,33.8333,516.1867
0.8333,23.7667,23.7667,15.3197,0.8733,143.8,23.6667,516.2533
1.0,24.1,24.1,17.6887,0.86,150.3333,17.8,516.2933
1.0,24.5667,24.5667,18.7853,0.8467,121.3333,1.2333,516.1467
0.8333,24.5333,24.5333,18.0557,0.8433,123.3333,3.4333,516.1567
0.6667,24.2667,24.2667,16.767,0.8467,127.3333,3.3,516.1767
0.5833,23.9,23.9,14.2127,0.86,132.6667,5.5333,516.21
0.6667,23.5333,23.5333,12.3203,0.8867,129.3333,13.3,516.1867
1.1667,23.3667,23.3667,10.6303,0.9033,150.0,22.9,516.2867
1.5833,23.2667,23.2667,9.701,0.9167,172.0,26.1667,516.3933
1.5,23.8,23.8,10.8427,0.8933,189.0,18.5667,516.4833
1.0,24.4,24.4,14.1983,0.8767,180.0,10.6667,516.4433
0.5,24.7,24.7,16.041,0.85,163.6667,4.5,516.3667
0.5,24.4667,24.4667,16.621,0.8567,145.0,5.0667,516.2733
0.75,24.2,24.2,15.5337,0.8567,131.6667,3.6667,516.2067
1.0,23.3667,23.3667,14.3023,0.8933,127.0,9.0,516.1833
1.0833,22.9333,22.9333,12.9723,0.89,133.6667,12.1,516.22
0.9167,22.8333,22.8333,10.889,0.8867,140.6667,12.4333,516.2567
0.75,23.3667,23.3667,10.8143,0.8633,142.6667,12.1667,516.2667
0.75,23.7,23.7,12.387,0.8467,141.3333,5.9333,516.26
0.8333,23.5667,23.5667,13.7567,0.8533,156.6667,10.7,516.33
0.9167,23.6333,23.6333,15.671,0.8433,170.3333,7.0,516.3967
1.0,23.9667,23.9667,18.2713,0.82,181.3333,7.0333,516.45
1.0,23.9667,23.9667,17.7417,0.7967,166.3333,1.5667,516.38
1.0,24.0667,24.0667,18.2497,0.79,153.3333,1.6667,516.3167
1.0,23.9333,23.9333,16.2743,0.81,141.0,1.4667,516.2567
1.0,24.1,24.1,17.6727,0.8133,134.3333,1.7333,516.2233
1.0,23.9667,23.9667,17.631,0.81,128.0,0.2667,516.19
1.0,23.6,23.6,18.083,0.8267,121.6667,0.2667,516.1567
1.0,23.5667,23.5667,17.0593,0.8367,117.6667,2.9,516.1333
0.9167,23.6,23.6,17.2607,0.8467,119.0,10.3667,516.14
0.8333,23.9667,23.9667,18.0473,0.83,149.0,38.1667,516.2767
1.1667,24.1,24.1,19.912,0.8333,166.3333,37.4333,516.3633
1.5833,24.2333,24.2333,19.6217,0.8267,181.3333,33.1667,516.44
1.6667,24.1667,24.1667,18.8413,0.8333,156.6667,5.4667,516.33
1.3333,23.8333,23.8333,18.596,0.8167,141.0,3.3,516.2533
1.0,23.7667,23.7667,16.7587,0.8067,123.6667,0.2333,516.1633
1.0,23.6667,23.6667,15.7447,0.8133,114.0,2.1,516.11
1.0,23.8333,23.8333,13.8623,0.83,114.3333,22.3667,516.1133
1.0,23.6333,23.6333,13.7297,0.85,121.0,22.9333,516.15
0.8333,23.1333,23.1333,11.528,0.8667,123.3333,36.4667,516.1633
0.6667,22.7333,22.7333,10.2433,0.86,258.0,16.3333,516.63
0.5833,21.6,21.6,9.0133,0.8867,303.3333,21.9,516.83
0.6667,21.3667,21.3667,9.9847,0.8733,349.3333,6.4,517.04
0.6667,21.5667,21.5667,13.564,0.8733,236.6667,7.0667,516.68
0.5833,23.1,23.1,14.9103,0.8333,201.3333,0.8,516.53
0.6667,23.9333,23.9333,14.6377,0.82,178.0,2.6333,516.43
0.8333,23.4667,23.4667,10.4273,0.8533,319.3333,11.8667,516.87
1.0,23.1667,23.1667,10.107,0.8633,400.0,12.6667,517.17
1.0,23.0667,23.0667,13.1717,0.8633,426.6667,10.8333,517.2833
1.3333,23.7,23.7,15.7197,0.82,297.3333,0.8,516.8933
1.6667,23.4333,23.4333,14.7023,0.82,229.6667,1.9667,516.6533
1.6667,23.1667,23.1667,13.76,0.8233,210.6667,5.8667,516.5767
1.3333,23.2667,23.2667,13.7133,0.8433,220.0,6.5,516.61
1.1667,23.6333,23.6333,17.813,0.8233,213.6667,4.5333,516.58
1.3333,23.4667,23.4667,14.7557,0.8467,204.6667,12.3333,516.54
1.25,22.8,22.8,12.1707,0.8733,306.6667,18.9667,516.8567
1.0,22.2333,22.2333,7.9223,0.9033,430.0,21.5333,517.2667
0.75,22.5,22.5,8.1707,0.8767,504.0,12.0,517.5433
0.75,22.3333,22.3333,9.9767,0.8733,581.3333,14.3333,517.7067
0.5833,22.4667,22.4667,10.636,0.8667,694.3333,12.3333,517.9367
0.4167,22.7,22.7,11.9757,0.8833,701.3333,11.0667,517.9567
0.25,23.6333,23.6333,12.619,0.85,554.6667,1.4667,517.6
0.25,24.1,24.1,15.4473,0.8333,353.6667,2.3,517.1033
0.5,24.2,24.2,18.4437,0.7967,299.3333,2.8,516.92
0.75,23.8667,23.8667,19.5753,0.8,261.6667,2.8,516.78
1.0833,23.8667,23.8667,18.85,0.7967,243.6667,1.7333,516.71
1.1667,23.9667,23.9667,17.6247,0.7967,225.6667,0.6667,516.6367
1.0,24.0333,24.0333,16.858,0.7833,210.0,0.8667,516.5733
0.75,23.7667,23.7667,18.6057,0.7667,192.0,0.5333,516.5
0.8333,23.1667,23.1667,17.7557,0.75,179.6667,0.2,516.4467
1.1667,22.5333,22.5333,18.8283,0.73,174.3333,0.0,516.4233
1.1667,22.2,22.2,18.5097,0.7133,167.6667,0.0,516.39
0.8333,21.3667,21.3667,20.3797,0.71,163.3333,0.0,516.3667
0.5833,20.9,20.9,19.448,0.73,152.3333,0.0,516.3133
0.6667,20.4,20.4,15.733,0.7833,143.6667,0.0667,516.27
0.5833,21.8667,21.8667,13.7893,0.8033,138.6667,0.8,516.2467
0.4167,23.1667,23.1667,13.972,0.8,141.3333,0.8,516.26
0.4167,24.1333,24.1333,17.729,0.77,145.0,0.7333,516.28
0.5833,23.5667,23.5667,18.0913,0.75,141.3333,0.0,516.26
0.75,22.9333,22.9333,18.9757,0.7367,132.6667,0.0,516.2133
0.75,22.5333,22.5333,17.1433,0.74,123.3333,0.0,516.1633
0.6667,22.5,22.5,16.4133,0.7767,118.0,0.0,516.1333
0.5833,22.5,22.5,13.6313,0.7667,118.6667,0.0,516.1367
0.5833,22.2333,22.2333,15.3013,0.75,123.6667,0.0,516.1633
0.6667,22.3,22.3,14.6683,0.7167,125.3333,0.0,516.1733
0.6667,22.3667,22.3667,13.3897,0.74,131.0,0.0,516.2033
0.5833,22.2667,22.2667,9.1117,0.7933,176.6667,4.9333,516.3933
0.5833,22.5333,22.5333,8.3133,0.82,259.3333,4.9333,516.7267
0.6667,22.5667,22.5667,9.2953,0.84,305.0,11.1667,516.92
0.6667,23.1333,23.1333,13.301,0.8033,318.3333,6.2333,516.98
0.5833,22.7,22.7,15.7903,0.7833,274.0,6.2333,516.8233
0.5,22.4333,22.4333,17.329,0.7467,249.0,0.0,516.7267
0.5,21.2333,21.2333,15.8443,0.7167,206.0,0.0,516.5533
0.9167,20.1,20.1,12.4707,0.7333,180.6667,0.1333,516.4433
1.3333,19.4333,19.4333,9.7473,0.77,162.3333,1.3667,516.36
1.3333,20.2667,20.2667,7.973,0.8033,153.3333,1.3667,516.32
0.9167,21.7,21.7,11.962,0.8067,156.6667,1.2667,516.3367
0.9167,22.6333,22.6333,13.76,0.7733,173.3333,0.0333,516.4133
1.3333,21.8333,21.8333,12.9817,0.78,181.3333,0.0333,516.45
1.8333,20.5667,20.5667,8.9827,0.8267,178.6667,4.7667,516.4367
1.9167,19.8333,19.8333,7.3907,0.8633,189.3333,4.7667,516.48
1.6667,20.3,20.3,9.7903,0.8533,189.3333,4.7667,516.48
1.3333,20.6667,20.6667,13.692,0.7733,186.3333,0.0,516.4667
1.5,20.2667,20.2667,18.0663,0.73,156.3333,0.0,516.3333
2.0,19.5,19.5,18.839,0.7167,142.0,0.0,516.2633
2.5833,18.0667,18.0667,19.0987,0.7233,133.6667,0.0,516.22
2.6667,16.3,16.3,17.601,0.73,127.6667,0.0,516.1867
3.3333,14.3667,14.3667,18.0353,0.7333,122.0,0.0,516.1567
3.9167,13.2667,13.2667,17.785,0.73,118.0,0.0,516.1333
3.75,13.4,13.4,18.4373,0.7233,113.3333,0.0,516.1067
3.0,14.5333,14.5333,18.7487,0.7267,109.6667,0.0,516.0833
2.1667,16.6667,16.6667,17.8577,0.7533,106.0,0.0,516.06
2.0833,19.0333,19.0333,18.2593,0.7567,104.0,0.0,516.0467
1.9167,20.5333,20.5333,18.7493,0.7567,103.0,0.0,516.04
1.8333,21.0,21.0,19.6273,0.7233,101.3333,0.0,516.03
1.3333,20.6667,20.6667,18.9983,0.74,104.3333,0.0,516.01
0.9167,20.8,20.8,17.8523,0.7467,107.3333,0.0,515.99
0.5833,21.0,21.0,18.436,0.77,110.3333,0.0,515.97
0.6667,21.5,21.5,18.4153,0.7567,107.6667,0.0,515.9533
1.0,22.1,22.1,19.4793,0.75,104.3333,0.0,515.9333
1.25,22.9667,22.9667,19.5087,0.7433,103.6667,0.0,515.93
1.4167,23.4667,23.4667,20.0137,0.7333,103.0,0.0,515.9267
1.3333,23.3,23.3,19.8277,0.7167,101.9,0.0,515.92
1.0833,22.7333,22.7333,19.9053,0.7233,99.8,0.0,515.9067
0.9167,22.3,22.3,20.507,0.7233,98.1333,0.0,515.8967
0.6667,22.6,22.6,19.448,0.7533,97.0333,0.0,515.89
0.5833,23.1,23.1,19.1803,0.7533,93.7333,0.0,515.87
0.5833,23.8,23.8,19.0013,0.7667,91.0,0.0,515.8533
0.6667,24.0667,24.0667,19.8277,0.7533,88.8,0.0,515.84
0.5,24.2,24.2,19.737,0.75,88.8,0.0,515.84
0.25,24.2667,24.2667,20.0457,0.7067,88.8,0.0,515.84
0.3333,23.4333,23.4333,20.4417,0.6933,87.1333,0.0,515.83
0.6667,22.7667,22.7667,20.0433,0.69,83.8333,0.0,515.81
0.9167,21.7,21.7,19.826,0.7267,80.0,0.0,515.7867
0.8333,21.1,21.1,20.1857,0.7433,78.3667,0.0,515.7767
0.6667,20.6333,20.6333,20.41,0.7367,78.3667,0.0,515.7767
0.5833,20.7667,20.7667,20.0137,0.7433,79.4667,0.0,515.7833
0.4167,21.3333,21.3333,17.241,0.7567,79.4667,0.0,515.7833
0.3333,22.1333,22.1333,15.4027,0.7833,78.3667,0.1,515.7767
0.3333,22.4667,22.4667,15.8147,0.79,76.1667,0.1,515.7633
0.4167,22.5,22.5,18.878,0.77,74.0,0.1,515.75
0.75,21.4333,21.4333,21.4533,0.7467,77.3,0.0,515.77
1.0,20.2667,20.2667,21.5557,0.74,88.3,0.0,515.8367
0.9167,19.3333,19.3333,21.4797,0.7533,94.3,0.0,515.8733
0.5833,19.3667,19.3667,21.6767,0.76,92.1,0.0,515.86
0.5833,19.6,19.6,21.8733,0.7567,84.9333,0.0,515.8167
0.9167,19.6333,19.6333,22.027,0.74,84.4,0.0,515.8133
1.0,19.4333,19.4333,22.1363,0.7367,86.6,0.0,515.8267
0.75,19.2667,19.2667,22.1527,0.74,84.4,0.0,515.8133
0.5,19.9667,19.9667,22.0787,0.74,80.0,0.0,515.7867
0.5,20.5,20.5,21.8197,0.7467,75.6333,0.0,515.76
0.6667,21.0,21.0,21.419,0.7467,74.0,0.0,515.75
0.8333,20.6667,20.6667,20.599,0.76,74.5667,0.0,515.7533
0.8333,20.2333,20.2333,20.9903,0.7633,74.5667,0.0,515.7533
0.6667,19.8,19.8,21.5197,0.7533,73.4667,0.0,515.7467
0.5,19.8667,19.8667,21.25,0.74,70.7333,0.0,515.73
0.5,20.4,20.4,20.4703,0.72,68.5333,0.0,515.7167
0.5833,21.4333,21.4333,20.7247,0.7133,66.3667,0.0,515.7033
0.6667,22.4333,22.4333,22.0117,0.7033,64.7333,0.0,515.6933
0.75,23.3333,23.3333,22.0257,0.7167,63.6667,0.0,515.6867
0.75,23.5333,23.5333,21.3323,0.71,63.1333,0.0,515.6833
0.6667,23.3333,23.3333,21.208,0.7067,62.1,0.0,515.6767
0.5833,22.8333,22.8333,21.1257,0.7033,61.0667,0.0,515.67
0.75,22.8667,22.8667,21.187,0.7267,60.0333,0.0,515.6633
1.0,23.5667,23.5667,20.5793,0.7467,59.5,0.0,515.66
0.8333,24.8333,24.8333,19.965,0.7567,60.5333,0.0,515.6667
0.4167,25.2667,25.2667,19.012,0.7767,63.7333,1.1333,515.6867
0.1667,25.2667,25.2667,18.4907,0.8033,69.1,4.2333,515.72
0.3333,24.7333,24.7333,18.5443,0.8167,72.9,4.2333,515.7433
0.5833,24.6667,24.6667,20.7353,0.8,71.2667,3.1,515.7333
0.6667,24.4333,24.4333,22.5913,0.7633,65.9,0.0,515.7
0.5,23.3,23.3,24.6947,0.7333,61.0667,0.0,515.67
0.25,22.0333,22.0333,23.9777,0.7233,58.4333,0.0,515.6533
0.1667,21.0,21.0,19.089,0.7467,58.4333,0.6333,515.6533
0.3333,21.2,21.2,17.0403,0.74,58.4333,1.2667,515.66
0.75,21.4333,21.4333,16.6063,0.7367,59.5,1.2667,515.6667
1.0,22.3333,22.3333,19.7463,0.7133,59.5,0.6333,515.6667
1.1667,23.3,23.3,20.933,0.7133,58.4333,0.0,515.6533
1.0833,23.9333,23.9333,21.581,0.73,56.8667,0.4,515.6433
0.9167,24.4333,24.4333,22.1757,0.7233,55.8,1.4,515.6367
0.8333,24.4667,24.4667,21.782,0.7033,54.7667,1.4,515.63
0.9167,25.0667,25.0667,21.4877,0.67,53.2,1.0,515.62
1.0833,24.7333,24.7333,21.0877,0.68,50.1333,0.2,515.6
1.25,24.7,24.7,20.8363,0.6933,48.1,0.2,515.5867
1.25,24.3667,24.3667,20.6357,0.7133,46.0667,0.2667,515.5733
1.0833,24.6667,24.6667,21.7843,0.73,45.0333,0.0667,515.5667
0.9167,25.1333,25.1333,21.7787,0.7433,44.0,0.0667,515.56
0.75,25.1667,25.1667,17.5443,0.77,44.0,0.8667,515.56
0.75,25.0667,25.0667,15.9777,0.7633,45.0333,0.8667,515.5667
0.8333,24.8667,24.8667,16.5743,0.7533,45.0333,0.8667,515.5667
0.9167,24.8333,24.8333,20.0873,0.7433,47.0667,0.0,515.58
1.0,25.0,25.0,19.9213,0.73,49.1,0.0,515.5933
1.0,25.1667,25.1667,20.6213,0.7267,49.6,0.0,515.5967
1.1667,25.2333,25.2333,21.216,0.72,47.0667,0.0,515.58
1.3333,25.2667,25.2667,23.2317,0.71,43.0,0.0,515.5533
1.5,25.0,25.0,23.322,0.7067,40.5,0.0,515.5367
1.5,25.2333,25.2333,23.917,0.67,39.0,0.0,515.5267
1.3333,24.9,24.9,22.1687,0.67,37.5,0.0,515.5167
1.1667,24.3667,24.3667,21.9493,0.6967,36.5,0.0,515.51
0.8333,24.0333,24.0333,21.4203,0.7233,35.5,0.0,515.5033
0.6667,23.7333,23.7333,21.806,0.7433,34.5,0.0,515.4967
0.5,23.6,23.6,21.5303,0.75,34.5,0.0,515.4967
0.5,23.7667,23.7667,22.5317,0.7467,36.0,0.0,515.5067
0.6667,24.0333,24.0333,23.48,0.74,36.5,0.0,515.51
0.8333,24.5,24.5,23.4553,0.7267,36.0,0.0,515.5067
0.9167,24.9333,24.9333,23.1223,0.74,34.5,0.0,515.4967
0.8333,25.2667,25.2667,22.838,0.7733,34.5,6.5667,515.4967
0.75,25.3667,25.3667,20.9087,0.8067,38.0,12.4667,515.52
0.75,25.0667,25.0667,18.5663,0.8367,45.1,12.4667,515.5667
0.9167,25.1667,25.1667,17.147,0.8433,50.1333,6.4,515.6
1.0833,25.3667,25.3667,18.7067,0.8333,56.3333,0.5,515.64
1.0,25.7667,25.7667,21.6033,0.78,53.2667,0.5,515.62
0.75,25.9333,25.9333,23.728,0.7367,48.7333,0.0,515.59
0.6667,25.9667,25.9667,23.8977,0.7167,38.5667,0.0,515.5233
0.8333,25.9667,25.9667,19.8977,0.7433,33.5667,1.0,515.49
0.8333,25.8,25.8,17.3373,0.77,32.1,1.0,515.48
0.6667,25.8667,25.8667,17.0407,0.78,32.1,1.4333,515.48
0.5833,25.6333,25.6333,18.0807,0.7933,33.0667,4.4333,515.4867
0.6667,25.4333,25.4333,20.7153,0.8,36.0333,5.7333,515.5067
0.75,25.3667,25.3667,20.5697,0.8167,44.1,7.6333,515.56
0.75,25.3,25.3,21.4527,0.83,51.2,3.8,515.6067
0.75,25.2333,25.2333,18.578,0.8233,56.3,3.8667,515.64
0.75,24.8,24.8,15.2917,0.82,59.4667,1.5333,515.66
0.6667,24.7333,24.7333,16.1713,0.8067,69.2,15.9667,515.72
0.5833,24.7667,24.7667,18.1817,0.8233,80.5667,25.4667,515.79
0.8333,25.0667,25.0667,22.042,0.8367,86.0333,30.5,515.8233
1.1667,25.5333,25.5333,22.4037,0.8433,78.4,15.9,515.7767
1.25,25.8,25.8,23.894,0.8333,64.9667,5.0333,515.6933
1.0,26.1333,26.1333,24.253,0.8167,55.3,0.0,515.6333
0.75,25.5667,25.5667,21.3793,0.8333,53.2,6.4,515.62
0.75,25.2667,25.2667,18.761,0.8467,58.4333,6.4,515.6533
0.6667,25.1333,25.1333,17.938,0.86,57.4,6.4,515.6467
0.5833,25.7667,25.7667,21.6267,0.8233,53.8,0.0,515.6233
0.5833,26.2667,26.2667,23.058,0.79,45.5333,0.0,515.57
0.6667,26.1333,26.1333,23.4633,0.7767,42.5,0.0,515.55
0.8333,25.8667,25.8667,22.4853,0.79,40.0,0.0333,515.5333
0.9167,25.8333,25.8333,22.4793,0.79,40.0,0.0333,515.5333
0.8333,26.1333,26.1333,23.4933,0.7767,41.0,0.0333,515.54
0.6667,25.8667,25.8667,22.313,0.7733,40.5,0.0,515.5367
0.3333,25.6333,25.6333,22.764,0.7833,40.5,0.0333,515.5367
0.1667,25.4333,25.4333,21.4803,0.7867,38.0,0.0333,515.52
0.1667,25.7667,25.7667,23.103,0.78,38.5,2.2333,515.5233
0.3333,25.4,25.4,23.245,0.8033,39.5,4.7333,515.53
0.6667,25.1333,25.1333,23.2357,0.8233,46.1,5.3667,515.5733
0.8333,25.2,25.2,22.108,0.8333,49.1333,3.1667,515.5933
0.9167,25.4333,25.4333,19.5597,0.8333,48.5333,0.8,515.59
0.8333,24.9667,24.9667,16.6603,0.8633,46.7667,2.6,515.5767
0.9167,24.8333,24.8333,15.9927,0.8667,51.0333,2.6667,515.6033
1.0833,24.5,24.5,15.5813,0.8867,80.9667,5.4,515.7767
1.1667,24.8,24.8,15.3753,0.8767,101.9667,6.6333,515.9067
1.0833,24.3333,24.3333,13.5487,0.91,112.9,7.7,515.9733
0.8333,24.5667,24.5667,13.2397,0.89,94.6667,6.8667,515.8733
0.6667,24.7,24.7,14.295,0.8733,78.8667,3.2333,515.7767
