time,wind,max_temp,min_temp,solar_r,humidity,discharge,rain,water_level,vapor,kongplong_q,dakmot_q
1985-09-06,0.5,21.8,21.8,10.662,0.9,158.0,11.2,516.26,8.778467833333334,21.8736,315.915
1985-09-07,0.5,22.8,22.8,14.305,0.88,177.0,15.9,516.35,8.778467833333334,19.8868,275.04200000000003
1985-09-08,0.5,23.3,23.3,18.705,0.86,170.0,1.7,516.31,8.778467833333334,19.5162,312.973
1985-09-09,0.5,23.5,23.5,20.664,0.85,244.0,26.7,516.65,8.778467833333334,64.1571,296.4290000000001
1985-09-10,0.0,22.7,22.7,14.86,0.88,262.0,11.0,516.73,8.778467833333334,60.8699,267.548
1985-09-11,0.0,23.3,23.3,15.296,0.86,220.0,0.6,516.55,8.778467833333334,35.8074,220.841
1985-09-12,1.0,23.1,23.1,13.908,0.86,184.0,16.0,516.38,8.778467833333334,28.3672,182.055
1985-09-13,1.0,23.0,23.0,17.227999999999998,0.84,162.0,1.6,516.28,8.778467833333334,24.1171,154.442
1985-09-14,0.0,22.5,22.5,15.687,0.84,170.0,0.0,516.31,8.778467833333334,21.6872,136.317
1985-09-15,0.0,21.6,21.6,9.145,0.91,166.0,16.1,516.29,8.778467833333334,60.8019,158.293
1985-09-16,1.0,22.6,22.6,14.882,0.88,174.0,13.9,516.33,8.778467833333334,57.9678,168.483
1985-09-17,1.0,22.1,22.1,17.128,0.91,242.0,21.1,516.64,8.778467833333334,82.695,230.693
1985-09-18,0.5,22.0,22.0,23.752,0.78,208.0,0.0,516.49,8.778467833333334,44.737,221.75
1985-09-19,0.5,22.2,22.2,24.774,0.8,175.0,0.0,516.34,8.778467833333334,34.9326,189.47
1985-09-20,1.0,23.3,23.3,14.781,0.85,157.0,19.0,516.25,8.778467833333334,31.0211,210.864
1985-09-21,1.0,24.1,24.1,14.452,0.86,156.0,2.7,516.26,8.778467833333334,26.296,198.907
1985-09-22,1.25,24.1,24.1,16.532,0.86,160.0,17.2,516.27,8.778467833333334,66.5168,172.15599999999995
1985-09-23,1.25,23.8,23.8,18.004,0.84,166.0,0.3,516.29,8.778467833333334,37.8222,181.021
1985-09-24,0.25,24.3,24.3,20.522,0.82,156.0,0.0,516.24,8.778467833333334,37.3746,160.053
1985-09-25,0.25,23.1,23.1,14.488,0.83,142.0,1.1,516.17,8.778467833333334,28.8477,141.309
1985-09-26,0.25,23.3,23.3,11.613,0.87,136.0,0.0,516.14,8.778467833333334,25.5163,127.087
1985-09-27,0.25,24.3,24.3,18.164,0.84,131.0,4.4,516.11,8.778467833333334,90.6144,118.789
1985-09-28,0.75,23.4,23.4,21.709,0.82,172.0,0.0,516.33,8.778467833333334,66.3405,112.431
1985-09-29,0.75,24.8,24.8,22.261,0.82,132.0,0.0,516.12,8.778467833333334,42.4767,107.377
1985-09-30,1.25,25.3,25.3,21.62,0.8,140.0,0.0,516.17,8.778467833333334,34.3185,103.613
1985-10-01,1.25,25.8,25.8,18.604,0.83,125.0,0.0,516.08,9.755692833333333,29.6208,100.811
1985-10-02,1.25,24.7,24.7,18.562,0.86,168.0,8.8,516.3,9.755692833333333,177.43200000000004,98.6501
1985-10-03,1.25,23.2,23.2,15.411,0.84,271.0,3.2,516.73,9.755692833333333,76.5752,148.47
1985-10-04,1.75,23.2,23.2,23.355,0.77,257.0,0.0,516.68,9.755692833333333,64.22,139.558
1985-10-05,1.75,23.6,23.6,24.187,0.74,156.0,0.0,516.25,9.755692833333333,48.2129,126.846
1985-10-06,0.0,21.9,21.9,25.016,0.74,131.0,0.0,516.11,9.755692833333333,39.0897,115.476
1985-10-07,0.0,22.2,22.2,25.252,0.76,121.0,0.0,516.06,9.755692833333333,33.9545,106.879
1985-10-08,1.0,23.0,23.0,20.353,0.84,115.0,0.0,516.03,9.755692833333333,31.0297,174.795
1985-10-09,1.0,23.4,23.4,18.986,0.9,127.0,2.7,516.09,9.755692833333333,29.3083,175.771
1985-10-10,1.0,23.7,23.7,21.713,0.8,121.0,0.0,516.06,9.755692833333333,28.3545,154.701
1985-10-11,1.0,21.9,21.9,8.538,0.94,113.0,14.3,516.01,9.755692833333333,104.277,165.055
1985-10-12,0.5,23.9,23.9,9.383,0.86,294.0,9.8,516.82,9.755692833333333,78.5953,152.658
1985-10-13,0.5,24.0,24.0,19.807,0.86,228.0,9.5,516.58,9.755692833333333,59.598,158.411
1985-10-14,0.75,23.8,23.8,20.913,0.84,168.0,2.8,516.31,9.755692833333333,45.5658,140.145
1985-10-15,0.75,21.1,21.1,8.427,0.94,147.0,9.4,516.2,9.755692833333333,48.0773,137.98
1985-10-16,1.5,23.8,23.8,11.861,0.88,204.0,11.1,516.47,9.755692833333333,47.3071,299.083
1985-10-17,1.5,23.8,23.8,19.02,0.86,207.0,3.8,516.49,9.755692833333333,36.7416,274.39
1985-10-18,1.5,23.2,23.2,14.515999999999998,0.83,156.0,0.0,516.25,9.755692833333333,33.0412,228.346
1985-10-19,1.5,22.0,22.0,19.201,0.77,150.0,0.0,516.21,9.755692833333333,30.9569,186.928
1985-10-20,0.5,22.6,22.6,19.004,0.83,136.0,0.0,516.14,9.755692833333333,29.7171,154.636
1985-10-21,0.5,22.8,22.8,13.533,0.83,124.0,0.0,516.08,9.755692833333333,28.9099,131.986
1985-10-22,1.0,22.5,22.5,11.785,0.84,121.0,4.6,516.06,9.755692833333333,30.06,116.963
1985-10-23,1.0,22.6,22.6,23.526,0.79,118.0,0.0,516.04,9.755692833333333,28.5748,107.231
1985-10-24,0.5,22.0,22.0,16.808,0.84,110.0,0.0,515.99,9.755692833333333,27.7656,100.921
1985-10-25,0.5,22.8,22.8,19.442,0.82,108.0,0.0,515.98,9.755692833333333,27.2244,96.735
1985-10-26,0.5,23.1,23.1,23.189,0.79,114.0,0.0,516.02,9.755692833333333,26.8038,93.8306
1985-10-27,0.5,22.8,22.8,23.687,0.74,109.0,0.0,515.99,9.755692833333333,26.4333,91.6855
1985-10-28,1.0,23.1,23.1,23.761,0.75,103.0,0.0,515.95,9.755692833333333,26.0855,89.9859
1985-10-29,1.0,22.9,22.9,22.296,0.73,101.0,0.0,515.94,9.755692833333333,25.7499,88.5467
1985-10-30,0.25,21.9,21.9,22.93,0.78,96.8,0.0,515.91,9.755692833333333,25.4221,87.2608
1985-10-31,0.25,21.8,21.8,23.005,0.76,95.3,0.0,515.9,9.755692833333333,25.1,86.06700000000002
1985-11-01,0.5,21.8,21.8,22.941,0.74,93.8,0.0,515.89,9.22015125,24.7829,84.9304
1985-11-02,0.5,22.4,22.4,23.154,0.75,92.3,0.0,515.88,9.22015125,24.4701,83.8315
1985-11-03,1.0,23.7,23.7,19.636,0.74,92.3,0.0,515.88,9.22015125,24.1615,82.7593
1985-11-04,1.0,23.1,23.1,14.483,0.76,101.0,0.0,515.94,9.22015125,23.8568,81.7077
1985-11-05,1.0,22.8,22.8,14.852,0.76,126.0,0.0,516.09,9.22015125,23.556,80.6732
1985-11-06,1.0,23.4,23.4,19.745,0.76,106.0,0.0,515.97,9.22015125,23.2591,79.6539
1985-11-07,1.75,22.6,22.6,20.374,0.8,98.3,0.0,515.92,9.22015125,22.9659,78.6485
1985-11-08,1.75,23.8,23.8,21.683000000000003,0.77,93.8,0.0,515.89,9.22015125,22.6764,77.6564
1985-11-09,1.75,23.0,23.0,20.127,0.8,90.8,0.0,515.87,9.22015125,22.3906,76.6772
1985-11-10,1.75,22.8,22.8,18.443,0.81,89.3,0.0,515.86,9.22015125,22.1083,75.7104
1985-11-11,0.5,23.5,23.5,19.342,0.8,89.3,0.0,515.86,9.22015125,21.8297,74.756
1985-11-12,0.5,23.0,23.0,13.884,0.83,112.0,0.0,516.01,9.22015125,21.5545,73.8136
1985-11-13,1.25,23.7,23.7,22.208,0.72,121.0,0.0,516.06,9.22015125,21.2828,72.8832
1985-11-14,1.25,21.8,21.8,19.999,0.78,103.0,0.0,515.95,9.22015125,21.0145,71.9645
1985-11-15,0.5,21.4,21.4,20.754,0.77,89.3,0.0,515.86,9.22015125,20.7496,71.0573
1985-11-16,0.5,23.0,23.0,15.879,0.79,87.8,3.1,515.85,9.22015125,20.4881,70.1617
1985-11-17,0.75,21.8,21.8,11.428,0.81,95.3,0.0,515.9,9.22015125,20.2298,69.2773
1985-11-18,0.75,22.6,22.6,21.537,0.76,109.0,0.0,515.99,9.22015125,19.9748,68.404
1985-11-19,0.0,21.7,21.7,21.087,0.78,103.0,0.0,515.95,9.22015125,19.7231,67.5418
1985-11-20,0.0,22.4,22.4,20.375,0.74,87.8,0.0,515.85,9.22015125,19.4744,66.6904
1985-11-21,0.75,22.1,22.1,17.677,0.82,87.8,11.3,515.85,9.22015125,19.229,107.567
1985-11-22,0.75,23.6,23.6,20.417,0.82,87.8,0.0,515.85,9.22015125,18.9866,101.012
1985-11-23,0.5,24.0,24.0,16.675,0.78,83.5,0.0,515.82,9.22015125,18.7473,113.569
1985-11-24,0.5,21.4,21.4,7.938,0.81,82.8,0.0,515.81,9.22015125,18.511,101.825
1985-11-25,0.75,20.6,20.6,7.393,0.93,88.7,52.4,515.85,9.22015125,96.8579,162.34799999999996
1985-11-26,0.75,23.0,23.0,16.179000000000002,0.81,362.0,3.2,517.04,9.22015125,44.5369,143.75799999999995
1985-11-27,0.5,23.3,23.3,20.082,0.78,168.0,0.0,516.3,9.22015125,35.4648,121.752
1985-11-28,0.5,23.0,23.0,17.034000000000002,0.78,120.0,0.0,516.05,9.22015125,28.7174,103.286
1985-11-29,0.25,22.9,22.9,16.612000000000002,0.72,122.0,0.0,516.07,9.22015125,24.9736,89.9393
1985-11-30,0.25,21.8,21.8,10.186,0.8,101.0,0.0,515.94,9.22015125,22.877,80.9083
1985-12-01,0.0,23.1,23.1,19.294,0.72,130.0,0.0,516.11,9.128134416666667,21.6593,74.9573
1985-12-02,0.0,21.8,21.8,20.957,0.74,136.0,0.0,516.14,9.128134416666667,20.9055,71.0319
1985-12-03,0.5,21.7,21.7,18.846,0.8,113.0,0.0,516.01,9.128134416666667,20.395,68.3762
1985-12-04,0.5,22.6,22.6,17.910999999999994,0.78,108.0,0.0,515.98,9.128134416666667,20.0118,66.4926
1985-12-05,0.5,22.8,22.8,18.666,0.8,102.0,0.0,515.95,9.128134416666667,19.6955,65.0693
1985-12-06,0.5,22.2,22.2,20.328,0.78,104.0,0.0,515.96,9.128134416666667,19.4148,64.8083
1985-12-07,2.75,22.7,22.7,20.175,0.78,97.6,0.0,515.91,9.128134416666667,19.1537,63.7619
1985-12-08,2.75,22.1,22.1,18.99,0.78,93.0,0.0,515.89,9.128134416666667,18.9041,62.6445
1985-12-09,2.5,22.0,22.0,13.028,0.8,88.6,0.0,515.85,9.128134416666667,18.6617,61.6011
1985-12-10,2.5,22.9,22.9,21.021,0.76,88.6,0.0,515.85,9.128134416666667,18.4244,60.6518
1985-12-11,2.0,22.2,22.2,21.004,0.76,86.4,0.0,515.84,9.128134416666667,18.1911,59.7789
1985-12-12,2.0,21.7,21.7,20.732,0.72,83.5,0.0,515.82,9.128134416666667,17.9613,58.9607
1985-12-13,2.5,20.9,20.9,19.044,0.75,82.0,0.0,515.81,9.128134416666667,17.7346,58.18
1985-12-14,2.5,19.7,19.7,19.034,0.78,84.9,0.0,515.83,9.128134416666667,17.5109,57.4254
1985-12-15,1.75,19.6,19.6,11.943,0.74,82.0,0.0,515.81,9.128134416666667,17.2901,56.6897
1985-12-16,1.75,16.4,16.4,20.435,0.78,84.9,0.0,515.83,9.128134416666667,17.0721,55.9686
1985-12-17,2.0,18.2,18.2,20.558000000000003,0.76,82.0,0.0,515.81,9.128134416666667,16.8569,55.2595
1985-12-18,2.0,18.0,18.0,10.775,0.8,82.0,0.0,515.81,9.128134416666667,16.6444,54.56100000000001
1985-12-19,1.5,19.3,19.3,20.425,0.78,82.0,0.0,515.81,9.128134416666667,16.4346,53.8722
1985-12-20,1.5,20.0,20.0,11.933,0.82,80.6,0.0,515.8,9.128134416666667,16.2275,53.1926
1985-12-21,1.75,21.6,21.6,11.677,0.7,99.9,0.0,515.93,9.128134416666667,16.0229,52.5218
1985-12-22,1.75,20.8,20.8,15.927,0.67,103.0,0.0,515.95,9.128134416666667,15.8209,51.8596
1985-12-23,2.75,18.0,18.0,20.309,0.71,96.8,0.0,515.91,9.128134416666667,15.6215,51.2058
1985-12-24,2.75,17.4,17.4,19.931,0.73,87.8,0.0,515.85,9.128134416666667,15.4246,50.5603
1985-12-25,1.25,16.4,16.4,20.584,0.76,82.0,0.0,515.81,9.128134416666667,15.2302,49.923
1985-12-26,1.25,17.6,17.6,20.467,0.79,82.0,0.0,515.81,9.128134416666667,15.0382,49.2937
1985-12-27,3.75,19.4,19.4,18.804,0.74,80.6,0.0,515.8,9.128134416666667,14.8487,48.6723
1985-12-28,3.75,18.6,18.6,19.721,0.78,79.2,0.0,515.79,9.128134416666667,14.6615,48.0588
1985-12-29,0.75,19.5,19.5,20.125,0.76,79.2,0.0,515.79,9.128134416666667,14.4767,47.453
1985-12-30,0.75,21.1,21.1,19.368,0.8,76.3,0.0,515.77,9.128134416666667,14.2942,46.8549
1985-12-31,1.25,21.5,21.5,10.847,0.78,74.9,0.0,515.76,9.128134416666667,14.114,46.2643
1986-01-01,1.25,21.3,21.3,15.779000000000002,0.7,71.8,0.0,515.75,9.641592,13.9361,45.6811
1986-01-02,1.25,19.2,19.2,21.114,0.71,71.8,0.0,515.75,9.641592,13.7604,45.1053
1986-01-03,1.25,18.7,18.7,21.141,0.76,70.3,0.0,515.74,9.641592,13.587,44.5368
1986-01-04,1.5,18.9,18.9,19.089,0.75,68.8,0.0,515.73,9.641592,13.4157,43.9754
1986-01-05,1.5,17.6,17.6,20.808000000000003,0.75,67.3,0.0,515.72,9.641592,13.2466,43.4211
1986-01-06,1.75,17.7,17.7,20.969,0.73,67.3,0.0,515.72,9.641592,13.0796,42.8737
1986-01-07,1.75,18.5,18.5,20.35,0.71,68.8,0.0,515.73,9.641592,12.9148,42.3333
1986-01-08,0.25,18.3,18.3,20.253,0.68,67.3,0.0,515.72,9.641592,12.752,41.7997
1986-01-09,0.25,17.8,17.8,20.942,0.72,65.8,0.0,515.71,9.641592,12.5912,41.2728
1986-01-10,0.25,19.4,19.4,20.324,0.69,64.3,0.0,515.7,9.641592,12.4325,40.7526
1986-01-11,0.25,18.0,18.0,20.625,0.74,68.8,0.0,515.73,9.641592,12.2758,40.2389
1986-01-12,0.75,18.2,18.2,21.323,0.75,65.8,0.0,515.71,9.641592,12.1211,39.7317
1986-01-13,0.75,19.1,19.1,21.365,0.74,64.3,0.0,515.7,9.641592,11.9683,39.2308
1986-01-14,0.5,18.6,18.6,18.636,0.76,64.3,0.0,515.7,9.641592,11.8174,38.7363
1986-01-15,0.5,18.4,18.4,21.587,0.74,62.9,0.0,515.69,9.641592,11.6685,38.2481
1986-01-16,0.5,18.9,18.9,19.779,0.76,60.0,0.0,515.67,9.641592,11.5214,37.7659
1986-01-17,0.5,21.6,21.6,21.284,0.73,60.0,0.0,515.67,9.641592,11.3762,37.2899
1986-01-18,0.5,21.3,21.3,20.402,0.74,60.0,0.0,515.67,9.641592,11.2328,36.8199
1986-01-19,0.5,20.9,20.9,21.517,0.71,57.1,0.0,515.65,9.641592,11.0912,36.3557
1986-01-20,1.75,19.7,19.7,21.97,0.72,57.1,0.0,515.65,9.641592,10.9514,35.8975
1986-01-21,1.75,18.7,18.7,19.345,0.7,55.7,0.0,515.64,9.641592,10.8133,35.445
1986-01-22,0.5,18.6,18.6,20.602,0.75,55.7,0.0,515.64,9.641592,10.677,34.9982
1986-01-23,0.5,19.2,19.2,20.924,0.74,54.2,0.0,515.63,9.641592,10.5424,34.556999999999995
1986-01-24,0.0,19.2,19.2,21.384,0.72,54.2,0.0,515.63,9.641592,10.4096,34.1215
1986-01-25,0.0,18.0,18.0,18.06,0.76,54.2,0.0,515.63,9.641592,10.2783,33.6914
1986-01-26,0.0,20.5,20.5,20.82,0.65,51.4,0.0,515.61,9.641592,10.1488,33.2667
1986-01-27,0.0,18.1,18.1,20.333,0.74,51.4,0.0,515.61,9.641592,10.0209,32.8473
1986-01-28,0.5,18.0,18.0,20.117,0.72,52.8,0.0,515.62,9.641592,9.89455,32.4333
1986-01-29,0.5,19.8,19.8,21.812,0.74,52.8,0.0,515.62,9.641592,9.76983,32.0245
1986-01-30,1.5,20.4,20.4,22.558000000000003,0.72,51.4,0.0,515.61,9.641592,9.64668,31.6208
1986-01-31,1.5,21.6,21.6,19.603,0.72,48.6,0.0,515.59,9.641592,9.52508,31.2222
1986-02-01,1.75,22.4,22.4,19.659,0.73,50.0,0.0,515.6,10.074075,9.40502,30.8287
1986-02-02,1.75,22.0,22.0,21.372,0.71,48.6,0.0,515.59,10.074075,9.28647,30.4401
1986-02-03,1.5,21.8,21.8,21.157,0.72,48.6,0.0,515.59,10.074075,9.16941,30.0564
1986-02-04,1.5,23.0,23.0,22.189,0.7,47.3,0.0,515.58,10.074075,9.05383,29.6775
1986-02-05,1.0,22.8,22.8,22.393,0.74,47.3,0.0,515.58,10.074075,8.93971,29.3034
1986-02-06,1.0,22.6,22.6,21.484,0.75,45.9,0.0,515.57,10.074075,8.82702,28.9341
1986-02-07,1.25,22.2,22.2,23.084,0.7,44.5,0.0,515.56,10.074075,8.715760000000001,28.5693
1986-02-08,1.25,20.9,20.9,23.432,0.7,43.1,0.0,515.55,10.074075,8.605889999999999,28.2092
1986-02-09,1.25,19.9,19.9,22.799,0.72,44.5,0.0,515.56,10.074075,8.49742,27.8536
1986-02-10,1.25,21.1,21.1,21.035,0.68,43.1,0.0,515.55,10.074075,8.390310000000001,27.5025
1986-02-11,0.25,18.5,18.5,17.145,0.77,43.1,0.0,515.55,10.074075,8.28455,27.1559
1986-02-12,0.25,19.0,19.0,23.709,0.73,41.8,0.0,515.54,10.074075,8.18012,26.8136
1986-02-13,0.5,20.4,20.4,23.778,0.71,43.1,0.0,515.55,10.074075,8.077010000000001,26.4756
1986-02-14,0.5,20.8,20.8,23.705,0.73,41.8,0.0,515.54,10.074075,7.9752,26.1419
1986-02-15,1.75,21.8,21.8,22.776,0.75,40.4,0.0,515.53,10.074075,7.87467,25.8123
1986-02-16,1.75,23.5,23.5,22.556,0.75,40.4,0.0,515.53,10.074075,7.775410000000001,25.487
1986-02-17,1.25,23.4,23.4,22.765,0.76,40.4,0.0,515.53,10.074075,7.6774,25.1657
1986-02-18,1.25,23.5,23.5,21.25,0.75,39.1,0.0,515.52,10.074075,7.58063,24.8485
1986-02-19,1.5,24.1,24.1,22.752,0.75,39.1,0.0,515.52,10.074075,7.485069999999999,24.5353
1986-02-20,1.5,22.3,22.3,14.008,0.8,44.5,0.0,515.56,10.074075,7.39072,24.226
1986-02-21,1.5,22.5,22.5,24.33,0.72,48.6,0.0,515.59,10.074075,7.297560000000002,23.9206
1986-02-22,1.5,21.1,21.1,23.672,0.7,45.9,0.0,515.57,10.074075,7.20558,23.6191
1986-02-23,1.0,21.2,21.2,24.028,0.74,45.9,0.0,515.57,10.074075,7.11475,23.3214
1986-02-24,1.0,21.9,21.9,23.365,0.69,44.5,0.0,515.56,10.074075,7.02507,23.0274
1986-02-25,0.25,20.8,20.8,23.574,0.69,40.4,0.0,515.53,10.074075,6.93652,22.7372
1986-02-26,0.25,21.2,21.2,23.491,0.66,40.4,0.0,515.53,10.074075,6.8490800000000025,22.4506
1986-02-27,1.25,20.8,20.8,22.81900000000001,0.71,39.1,0.0,515.52,10.074075,6.76275,22.1676
1986-02-28,1.25,21.8,21.8,24.20300000000001,0.7,37.7,0.0,515.51,10.074075,6.6775,21.8882
1986-03-01,0.75,20.8,20.8,25.003,0.69,37.7,0.0,515.51,12.208878833333333,6.59333,21.6123
1986-03-02,0.75,16.8,16.8,25.361,0.69,36.4,0.0,515.5,12.208878833333333,6.51022,21.3398
1986-03-03,2.0,14.8,14.8,24.98,0.72,35.1,0.0,515.49,12.208878833333333,6.42816,21.0708
1986-03-04,2.0,16.3,16.3,25.041,0.72,35.1,0.0,515.49,12.208878833333333,6.34713,20.8052
1986-03-05,2.75,17.2,17.2,24.358,0.73,35.1,0.0,515.49,12.208878833333333,6.26713,20.543000000000006
1986-03-06,2.75,18.4,18.4,18.606,0.73,33.8,0.0,515.48,12.208878833333333,6.18813,20.284
1986-03-07,0.5,20.3,20.3,22.532,0.75,33.8,0.0,515.48,12.208878833333333,6.1101300000000025,20.0284
1986-03-08,0.5,21.7,21.7,25.126,0.72,32.5,0.0,515.47,12.208878833333333,6.03311,19.7759
1986-03-09,1.0,21.7,21.7,23.684,0.71,33.8,0.0,515.48,12.208878833333333,5.95706,19.5266
1986-03-10,1.0,24.0,24.0,23.136,0.68,32.5,0.0,515.47,12.208878833333333,5.88197,19.2805
1986-03-11,1.0,24.0,24.0,21.382,0.66,31.2,0.0,515.46,12.208878833333333,5.80783,19.0375
1986-03-12,1.0,24.6,24.6,22.63300000000001,0.66,31.2,0.0,515.46,12.208878833333333,5.73462,18.7975
1986-03-13,1.75,25.4,25.4,23.886,0.68,30.0,0.0,515.45,12.208878833333333,5.66234,18.5606
1986-03-14,1.75,26.0,26.0,23.934,0.68,30.0,0.0,515.45,12.208878833333333,5.59096,18.3266
1986-03-15,0.5,26.0,26.0,23.376,0.72,30.0,0.0,515.45,12.208878833333333,5.5204900000000015,18.0956
1986-03-16,0.5,26.3,26.3,22.36,0.7,30.0,0.0,515.45,12.208878833333333,5.4509,17.8675
1986-03-17,0.25,26.2,26.2,21.036,0.72,28.7,0.0,515.44,12.208878833333333,5.3822,17.6423
1986-03-18,0.25,26.6,26.6,23.202,0.72,30.0,0.0,515.45,12.208878833333333,5.31435,17.4199
1986-03-19,1.75,27.2,27.2,23.395,0.69,32.5,0.0,515.47,12.208878833333333,5.24736,17.2003
1986-03-20,1.75,26.7,26.7,20.389,0.71,31.2,0.0,515.46,12.208878833333333,5.18122,16.9835
1986-03-21,0.5,26.0,26.0,19.204,0.7,31.2,0.0,515.46,12.208878833333333,5.11591,16.7694
1986-03-22,0.5,25.2,25.2,19.389,0.78,35.1,0.1,515.49,12.208878833333333,5.05143,16.558
1986-03-23,1.5,26.0,26.0,22.63,0.75,33.8,0.0,515.48,12.208878833333333,4.98775,16.3493
1986-03-24,1.5,24.7,24.7,20.063,0.78,32.5,2.7,515.47,12.208878833333333,4.92488,16.1587
1986-03-25,0.5,25.4,25.4,19.786,0.72,33.8,0.0,515.48,12.208878833333333,4.8628,15.9551
1986-03-26,0.5,25.4,25.4,21.961,0.7,28.7,0.0,515.44,12.208878833333333,4.80151,15.7539
1986-03-27,1.25,25.9,25.9,21.07,0.7,28.7,0.0,515.44,12.208878833333333,4.74098,15.5554
1986-03-28,1.25,25.4,25.4,15.57,0.74,28.7,0.0,515.44,12.208878833333333,4.68122,15.3593
1986-03-29,1.5,25.9,25.9,19.127,0.74,27.5,0.0,515.43,12.208878833333333,4.62222,15.1657
1986-03-30,1.5,26.3,26.3,19.612,0.73,27.5,0.0,515.43,12.208878833333333,4.56395,14.9745
1986-03-31,1.25,25.8,25.8,21.02,0.74,27.5,0.0,515.43,12.208878833333333,4.5064199999999985,14.7858
1986-04-01,1.25,27.4,27.4,19.503,0.61,28.7,0.0,515.44,13.084884666666662,4.44962,14.5994
1986-04-02,1.0,25.8,25.8,22.759,0.62,27.5,0.0,515.43,13.084884666666662,4.39353,14.4154
1986-04-03,1.0,26.4,26.4,20.777,0.67,26.2,0.0,515.42,13.084884666666662,4.33815,14.2337
1986-04-04,1.5,25.8,25.8,25.421,0.62,25.0,0.0,515.41,13.084884666666662,4.28347,14.0542
1986-04-05,1.5,25.7,25.7,26.212,0.66,26.2,0.0,515.41,13.084884666666662,4.2294800000000015,13.8771
1986-04-06,0.5,24.3,24.3,24.534,0.68,25.0,0.0,515.41,13.084884666666662,4.1761599999999985,13.7022
1986-04-07,0.5,24.0,24.0,24.551,0.68,25.0,0.0,515.41,13.084884666666662,4.12352,13.5295
1986-04-08,0.5,23.8,23.8,21.017,0.73,25.0,0.0,515.41,13.084884666666662,4.07155,13.3589
1986-04-09,0.5,25.3,25.3,22.42,0.76,25.0,0.0,515.41,13.084884666666662,4.0202300000000015,14.6545
1986-04-10,1.25,24.9,24.9,18.882,0.82,27.5,1.7,515.43,13.084884666666662,3.97028,15.6741
1986-04-11,1.25,24.7,24.7,17.041,0.84,40.4,13.5,515.53,13.084884666666662,3.92023,20.8368
1986-04-12,1.0,25.9,25.9,23.38300000000001,0.74,51.4,0.0,515.61,13.084884666666662,3.87082,20.019
1986-04-13,1.0,25.8,25.8,24.782,0.66,33.8,0.0,515.48,13.084884666666662,3.82705,18.1888
1986-04-14,1.5,26.4,26.4,27.107,0.68,30.0,0.0,515.45,13.084884666666662,3.79437,16.5034
1986-04-15,1.5,26.8,26.8,25.416,0.67,30.0,0.0,515.45,13.084884666666662,3.76069,15.227
1986-04-16,1.25,26.8,26.8,22.952,0.64,27.5,0.0,515.43,13.084884666666662,3.71329,14.3205
1986-04-17,1.25,25.5,25.5,26.661,0.7,30.0,0.0,515.45,13.084884666666662,3.66648,13.6902
1986-04-18,1.25,25.8,25.8,23.733,0.72,30.0,0.0,515.45,13.084884666666662,3.62026,13.245
1986-04-19,1.25,25.8,25.8,22.04,0.76,32.5,0.0,515.47,13.084884666666662,3.5746300000000004,14.4227
1986-04-20,2.5,25.4,25.4,24.047,0.76,33.8,0.0,515.48,13.084884666666662,3.52957,17.2636
1986-04-21,2.5,24.6,24.6,20.503,0.8,35.1,47.1,515.49,13.084884666666662,15.58,40.677
1986-04-22,3.5,23.8,23.8,18.809,0.86,40.4,13.7,515.53,13.084884666666662,12.542,37.1233
1986-04-23,3.5,25.9,25.9,23.124,0.76,44.5,0.2,515.56,13.084884666666662,7.80796,30.8931
1986-04-24,2.75,25.9,25.9,24.2,0.71,33.8,0.0,515.48,13.084884666666662,6.07118,25.2582
1986-04-25,2.75,26.5,26.5,25.429,0.67,30.0,0.0,515.45,13.084884666666662,5.16878,21.0833
1986-04-26,1.25,26.7,26.7,25.579,0.66,27.5,0.0,515.43,13.084884666666662,4.6972,18.2472
1986-04-27,1.25,26.6,26.6,26.957,0.66,26.2,0.0,515.42,13.084884666666662,4.43714,16.3976
1986-04-28,1.5,26.7,26.7,26.797,0.67,25.0,0.0,515.41,13.084884666666662,4.28144,15.2065
1986-04-29,1.5,27.7,27.7,27.097,0.63,22.8,0.0,515.39,13.084884666666662,4.17786,14.4315
1986-04-30,1.5,26.8,26.8,24.173,0.6,21.7,0.0,515.38,13.084884666666662,4.1005699999999985,13.9104
1986-05-01,1.5,27.8,27.8,23.706,0.56,20.6,0.0,515.37,10.440303166666665,4.03671,13.5405
1986-05-02,0.25,25.8,25.8,23.239,0.63,22.8,24.5,515.39,10.440303166666665,11.373,13.2595
1986-05-03,0.25,24.7,24.7,25.06900000000001,0.7,31.2,15.1,515.46,10.440303166666665,13.4586,32.7486
1986-05-04,1.25,26.0,26.0,25.059,0.7,31.2,1.2,515.46,10.440303166666665,8.03881,40.224
1986-05-05,1.25,26.3,26.3,21.685,0.71,35.8,8.1,515.49,10.440303166666665,8.834589999999997,34.8395
1986-05-06,0.0,25.6,25.6,20.302,0.76,42.5,26.2,515.55,10.440303166666665,12.6869,28.6165
1986-05-07,0.0,25.5,25.5,22.737,0.76,59.8,13.7,515.67,10.440303166666665,10.4203,23.8471
1986-05-08,1.25,26.2,26.2,22.727,0.73,88.4,19.2,515.85,10.440303166666665,12.1066,28.0989
1986-05-09,1.25,26.4,26.4,22.717,0.75,107.0,38.7,515.97,10.440303166666665,20.7117,60.2582
1986-05-10,1.0,24.4,24.4,19.812,0.76,75.7,8.0,515.77,10.440303166666665,12.232,52.1256
